@relation ConsolidatedTrainData

@attribute frame.len numeric
@attribute eth.padding numeric 
@attribute tcp.len numeric
@attribute tcp.seq numeric
@attribute tcp.srcport numeric
@attribute tcp.dstport numeric
@attribute tcp.flags.fin numeric 
@attribute tcp.flags.syn numeric 
@attribute tcp.flags.reset numeric 
@attribute tcp.flags.push numeric
@attribute tcp.flags.ack numeric 
@attribute tcp.window_size numeric 
@attribute tcp.segment_data numeric
@attribute type {SYNFLOOD,NORMAL,SLOWLORISHTTPDOS}

@data
60,0,0,1,8557,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,1,8558,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,0,11491,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11492,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11493,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11494,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11495,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11496,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11497,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11498,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11499,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11500,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11501,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11502,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11503,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11504,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11505,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11506,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11507,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11508,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11509,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11510,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11511,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11512,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11513,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11514,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11515,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11516,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11517,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11518,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11519,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11520,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11521,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11522,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11523,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11524,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11525,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11526,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11527,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11528,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11529,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11530,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11531,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11532,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11533,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11534,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11535,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11536,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11537,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11538,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11539,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11540,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11541,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11542,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11543,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11544,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11545,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11546,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11547,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11548,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11549,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11550,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11551,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11552,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11553,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11554,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11555,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11556,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11557,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11558,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11559,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11560,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11561,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11562,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11563,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11564,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11565,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11566,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11567,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11568,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11569,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11570,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11571,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11572,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11573,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11574,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11575,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11576,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11577,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11578,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11579,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11580,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11581,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11582,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11583,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11584,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11585,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11586,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11587,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11588,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11589,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11590,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11591,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11592,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11593,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11594,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11595,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11596,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11597,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11598,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11599,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11600,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11601,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11602,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11603,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11604,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11605,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11606,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11607,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11608,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11609,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11610,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11611,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11612,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11613,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11614,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11615,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11616,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11617,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11618,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11619,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11620,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11621,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11622,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11623,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11624,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11625,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11626,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11627,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,11628,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,1,8559,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,1,8560,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,0,8680,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8681,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8682,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8683,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8684,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,1,8561,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,1,8562,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,1,8563,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,1,8564,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,1,8565,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,0,8685,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8686,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8687,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8688,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8689,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8690,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8691,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8692,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,1,8566,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,0,8693,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8694,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,1,8567,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,0,8695,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8696,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8697,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8698,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8699,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8700,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8701,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8702,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8703,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8704,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8705,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8706,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8707,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8708,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8709,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8710,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8711,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8712,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8713,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8714,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8715,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8716,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8717,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8718,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8719,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8720,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8721,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8722,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8723,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8724,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,1,8568,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,0,8725,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8726,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8727,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8728,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8729,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8730,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8731,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8732,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8733,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8734,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8735,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8736,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8737,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8738,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8739,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8740,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8741,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8742,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8743,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8744,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8745,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8746,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8747,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8748,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8749,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8750,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8751,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8752,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8753,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8754,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8755,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8756,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8757,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8758,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8759,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8760,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8761,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8762,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8763,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8764,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8765,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8766,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8767,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8768,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8769,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8770,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8771,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8772,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8773,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8774,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8775,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8776,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8777,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8778,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8779,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8780,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8781,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8782,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8783,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8784,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8785,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8786,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8787,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8788,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8789,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8790,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8791,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8792,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8793,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8794,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8795,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8796,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8797,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8798,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8799,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8800,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8801,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8802,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8803,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8804,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,0,8805,80,0,1,0,0,0,512,0,SYNFLOOD
60,0,0,1,8569,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,1,8570,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,1,8571,80,0,0,1,0,0,0,0,SYNFLOOD
60,0,0,1,8572,80,0,0,1,0,0,0,0,SYNFLOOD
